Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total,Moving Average,Median,Linear Regression
8/11/2024 18:28:25,8/11/2024 18:31:50,18550,18555,0,18549,18550,535
8/11/2024 18:28:25,8/11/2024 18:31:50,18555,18560,0,18550,18550,537
8/11/2024 18:32:00,8/11/2024 18:34:35,18555,18550,81,18551,18550,404
8/11/2024 18:34:40,8/11/2024 18:34:50,18555,18560,20,18555,18555,537
8/11/2024 18:34:55,8/11/2024 18:35:00,18560,18565,53,18558,18560,540
8/11/2024 18:35:05,8/11/2024 18:36:45,18565,18570,102,18561,18560,543
8/11/2024 18:36:50,8/11/2024 18:37:10,18570,18575,50,18564,18565,545
8/11/2024 18:37:15,8/11/2024 18:39:50,18575,18580,349,18570,18570,548
8/11/2024 18:39:55,8/11/2024 18:40:20,18575,18570,48,18572,18570,415
8/11/2024 18:40:25,8/11/2024 18:41:00,18570,18565,53,18572,18570,412
8/11/2024 18:41:05,8/11/2024 18:41:50,18570,18575,33,18573,18575,545
8/11/2024 18:42:05,8/11/2024 18:42:30,18575,18580,35,18574,18575,548
8/11/2024 18:42:35,8/11/2024 18:46:10,18580,18585,171,18575,18575,551
8/11/2024 18:46:15,8/11/2024 18:46:40,18580,18575,26,18576,18575,417
8/11/2024 18:46:45,8/11/2024 18:48:55,18575,18570,70,18577,18575,415
8/11/2024 18:49:20,8/11/2024 18:50:25,18575,18580,32,18578,18580,548
8/11/2024 18:50:40,8/11/2024 18:51:20,18575,18570,52,18576,18575,415
8/11/2024 18:51:25,8/11/2024 18:52:40,18570,18565,58,18572,18570,412
8/11/2024 18:52:45,8/11/2024 18:53:05,18570,18575,207,18572,18570,545
8/11/2024 18:52:45,8/11/2024 18:53:05,18575,18580,0,18574,18575,548
8/11/2024 18:52:45,8/11/2024 18:53:05,18580,18585,0,18575,18575,551
8/11/2024 18:53:10,8/11/2024 18:53:10,18585,18590,18,18579,18580,553
8/11/2024 18:53:15,8/11/2024 18:54:00,18590,18595,136,18585,18585,556
8/11/2024 18:54:05,8/11/2024 18:55:00,18595,18600,122,18590,18590,559
8/11/2024 18:55:05,8/11/2024 18:55:40,18600,18605,61,18595,18595,561
8/11/2024 18:55:45,8/11/2024 18:58:35,18600,18595,160,18597,18595,428
8/11/2024 18:58:40,8/11/2024 18:59:30,18600,18605,99,18600,18600,561
8/11/2024 18:59:40,8/11/2024 19:01:25,18600,18595,126,18600,18600,428
8/11/2024 19:01:30,8/11/2024 19:03:05,18600,18605,116,18601,18605,561
8/11/2024 19:03:10,8/11/2024 19:03:10,18605,18610,88,18602,18605,564
8/11/2024 19:03:15,8/11/2024 19:04:15,18610,18615,194,18606,18605,566
8/11/2024 19:04:20,8/11/2024 19:05:50,18615,18620,218,18609,18610,569
8/11/2024 19:05:55,8/11/2024 19:10:30,18615,18610,265,18612,18610,436
8/11/2024 19:10:35,8/11/2024 19:13:40,18615,18620,130,18615,18615,569
8/11/2024 19:13:45,8/11/2024 19:16:00,18615,18610,97,18615,18615,436
8/11/2024 19:16:05,8/11/2024 19:32:25,18610,18605,639,18613,18610,433
8/11/2024 19:32:30,8/11/2024 19:33:35,18610,18615,80,18612,18610,566
8/11/2024 19:33:40,8/11/2024 19:37:25,18615,18620,212,18614,18615,569
8/11/2024 19:37:30,8/11/2024 19:37:30,18615,18610,6,18612,18610,436
8/11/2024 19:37:35,8/11/2024 19:41:00,18610,18605,189,18611,18610,433
8/11/2024 19:41:05,8/11/2024 19:42:25,18605,18600,274,18610,18610,431
8/11/2024 19:41:05,8/11/2024 19:42:25,18600,18595,0,18606,18605,428
8/11/2024 19:41:05,8/11/2024 19:42:25,18595,18590,0,18600,18600,425
8/11/2024 19:42:35,8/11/2024 19:42:40,18595,18600,19,18598,18600,559
8/11/2024 19:42:45,8/11/2024 19:42:45,18600,18605,9,18598,18600,561
8/11/2024 19:42:50,8/11/2024 19:43:00,18605,18610,67,18600,18600,564
8/11/2024 19:43:05,8/11/2024 19:44:45,18610,18615,132,18604,18605,566
8/11/2024 19:44:50,8/11/2024 19:44:50,18610,18605,39,18607,18605,433
8/11/2024 19:44:55,8/11/2024 19:46:45,18605,18600,116,18607,18605,431
8/11/2024 19:46:55,8/11/2024 19:47:10,18605,18610,26,18608,18610,564
8/11/2024 19:47:15,8/11/2024 19:47:15,18610,18615,26,18609,18610,566
8/11/2024 19:47:20,8/11/2024 19:47:20,18615,18620,40,18610,18610,569
8/11/2024 19:47:25,8/11/2024 19:47:35,18620,18625,93,18614,18615,572
8/11/2024 19:47:40,8/11/2024 19:48:25,18625,18630,86,18620,18620,574
8/11/2024 19:48:30,8/11/2024 19:49:15,18630,18635,166,18625,18625,577
8/11/2024 19:48:30,8/11/2024 19:49:15,18635,18640,0,18630,18630,580
8/11/2024 19:49:20,8/11/2024 19:50:45,18635,18630,121,18632,18630,446
8/11/2024 19:50:50,8/11/2024 19:55:20,18630,18625,219,18632,18630,444
8/11/2024 19:55:25,8/11/2024 20:00:05,18630,18635,250,18633,18635,577
8/11/2024 20:00:10,8/11/2024 20:01:20,18630,18625,78,18631,18630,444
8/11/2024 20:01:30,8/11/2024 20:01:35,18625,18620,46,18627,18625,441
8/11/2024 20:01:40,8/11/2024 20:02:15,18620,18615,73,18624,18625,438
8/11/2024 20:02:20,8/11/2024 20:02:25,18615,18610,43,18621,18620,436
8/11/2024 20:02:30,8/11/2024 20:04:40,18610,18605,247,18615,18615,433
8/11/2024 20:04:45,8/11/2024 20:10:35,18605,18600,435,18610,18610,431
8/11/2024 20:10:40,8/11/2024 20:11:10,18605,18610,96,18608,18610,564
8/11/2024 20:11:15,8/11/2024 20:11:15,18605,18600,1,18605,18605,431
8/11/2024 20:11:20,8/11/2024 20:15:30,18600,18595,323,18602,18600,428
8/11/2024 20:15:35,8/11/2024 20:16:20,18600,18605,93,18602,18600,561
8/11/2024 20:16:25,8/11/2024 20:17:40,18605,18610,123,18604,18605,564
8/11/2024 20:17:45,8/11/2024 20:18:40,18610,18615,72,18605,18605,566
8/11/2024 20:18:45,8/11/2024 20:20:40,18615,18620,118,18609,18610,569
8/11/2024 20:20:50,8/11/2024 20:21:40,18615,18610,210,18612,18610,436
8/11/2024 20:21:45,8/11/2024 20:21:50,18610,18605,41,18612,18610,433
8/11/2024 20:21:55,8/11/2024 20:25:30,18605,18600,143,18610,18610,431
8/11/2024 20:25:55,8/11/2024 20:26:00,18605,18610,39,18609,18610,564
8/11/2024 20:26:05,8/11/2024 20:29:35,18610,18615,169,18608,18610,566
8/11/2024 20:29:40,8/11/2024 20:32:10,18610,18605,148,18607,18605,433
8/11/2024 20:32:15,8/11/2024 20:33:30,18605,18600,66,18606,18605,431
8/11/2024 20:33:35,8/11/2024 20:36:40,18605,18610,154,18608,18610,564
8/11/2024 20:37:05,8/11/2024 20:41:55,18610,18615,249,18609,18610,566
8/11/2024 20:42:10,8/11/2024 20:46:00,18610,18605,200,18607,18605,433
8/11/2024 20:46:05,8/11/2024 20:59:05,18610,18615,465,18609,18610,566
8/11/2024 20:59:10,8/11/2024 21:00:45,18610,18605,110,18610,18610,433
8/11/2024 21:00:50,8/11/2024 21:07:10,18605,18600,332,18608,18605,431
8/11/2024 21:07:15,8/11/2024 21:07:20,18600,18595,34,18604,18605,428
8/11/2024 21:07:25,8/11/2024 21:10:15,18595,18590,230,18601,18600,425
8/11/2024 21:10:20,8/11/2024 21:12:15,18595,18600,82,18598,18600,559
8/11/2024 21:12:25,8/11/2024 21:13:20,18600,18605,51,18598,18600,561
8/11/2024 21:13:25,8/11/2024 21:15:50,18605,18610,200,18600,18600,564
8/11/2024 21:15:55,8/11/2024 21:30:25,18610,18615,431,18604,18605,566
8/11/2024 21:30:30,8/11/2024 21:34:05,18615,18620,335,18610,18610,569
8/11/2024 21:30:30,8/11/2024 21:34:05,18620,18625,0,18615,18615,572
8/11/2024 21:34:10,8/11/2024 21:34:25,18620,18615,92,18617,18615,438
8/11/2024 21:34:30,8/11/2024 21:34:55,18615,18610,27,18617,18615,436
8/11/2024 21:35:00,8/11/2024 21:35:00,18610,18605,18,18615,18615,433
8/11/2024 21:35:05,8/11/2024 21:36:50,18605,18600,253,18611,18610,431
8/11/2024 21:35:05,8/11/2024 21:36:50,18600,18595,0,18605,18605,428
8/11/2024 21:36:55,8/11/2024 21:44:50,18600,18605,597,18603,18605,561
8/11/2024 21:36:55,8/11/2024 21:44:50,18605,18610,0,18603,18605,564
8/11/2024 21:44:55,8/11/2024 21:52:35,18605,18600,280,18602,18600,431
8/11/2024 21:52:45,8/11/2024 21:57:40,18605,18610,132,18604,18605,564
8/11/2024 21:57:45,8/11/2024 21:59:25,18605,18600,70,18605,18605,431
8/11/2024 21:59:30,8/11/2024 22:00:45,18605,18610,61,18606,18610,564
8/11/2024 22:00:50,8/11/2024 22:16:20,18610,18615,722,18607,18610,566
8/11/2024 22:00:50,8/11/2024 22:16:20,18615,18620,0,18611,18610,569
8/11/2024 22:16:25,8/11/2024 22:19:50,18620,18625,156,18614,18615,572
8/11/2024 22:19:55,8/11/2024 22:26:15,18625,18630,184,18620,18620,574
8/11/2024 22:26:20,8/11/2024 22:30:15,18630,18635,227,18625,18625,577
8/11/2024 22:30:20,8/11/2024 22:35:55,18635,18640,231,18630,18630,580
8/11/2024 22:36:05,8/11/2024 22:39:00,18640,18645,122,18635,18635,582
8/11/2024 22:39:05,8/11/2024 22:40:30,18645,18650,135,18640,18640,585
8/11/2024 22:40:40,8/11/2024 22:53:10,18645,18640,300,18642,18640,452
8/11/2024 22:53:15,8/11/2024 22:53:15,18645,18650,14,18645,18645,585
8/11/2024 22:53:20,8/11/2024 23:06:45,18650,18655,782,18648,18650,588
8/11/2024 22:53:20,8/11/2024 23:06:45,18655,18660,0,18651,18650,590
8/11/2024 23:06:55,8/11/2024 23:13:10,18655,18650,189,18651,18650,457
8/11/2024 23:13:15,8/11/2024 23:17:45,18655,18660,212,18655,18655,590
8/11/2024 23:18:00,8/11/2024 23:29:55,18655,18650,314,18655,18655,457
8/11/2024 23:30:00,8/11/2024 23:30:20,18650,18645,65,18653,18650,454
8/11/2024 23:30:25,8/11/2024 23:32:45,18645,18640,197,18649,18650,452
8/11/2024 23:32:50,8/11/2024 23:32:50,18640,18635,26,18646,18645,449
8/11/2024 23:32:55,8/11/2024 23:36:50,18635,18630,188,18640,18640,446
8/11/2024 23:36:55,8/11/2024 23:39:35,18630,18625,396,18635,18635,444
8/11/2024 23:36:55,8/11/2024 23:39:35,18625,18620,0,18630,18630,441
8/11/2024 23:39:40,8/11/2024 23:40:35,18625,18630,48,18628,18630,574
8/11/2024 23:40:40,8/11/2024 23:44:30,18625,18620,145,18625,18625,441
8/11/2024 23:44:50,8/11/2024 23:58:05,18625,18630,377,18625,18625,574
8/11/2024 23:58:10,8/12/2024 0:09:55,18630,18635,392,18627,18630,577
8/12/2024 0:10:00,8/12/2024 0:10:15,18630,18625,200,18628,18630,444
8/12/2024 0:10:20,8/12/2024 0:10:35,18630,18635,42,18629,18630,577
8/12/2024 0:10:40,8/12/2024 0:10:55,18635,18640,22,18633,18635,580
8/12/2024 0:11:05,8/12/2024 0:35:25,18635,18630,551,18633,18635,446
8/12/2024 0:35:35,8/12/2024 0:43:55,18635,18640,257,18634,18635,580
8/12/2024 0:44:30,8/12/2024 0:46:20,18640,18645,85,18638,18640,582
8/12/2024 0:46:25,8/12/2024 1:05:15,18645,18650,483,18641,18640,585
8/12/2024 1:05:20,8/12/2024 1:15:55,18650,18655,347,18644,18645,588
8/12/2024 1:16:00,8/12/2024 1:33:10,18650,18645,512,18647,18645,454
8/12/2024 1:33:15,8/12/2024 1:54:45,18645,18640,783,18647,18645,452
8/12/2024 1:54:50,8/12/2024 2:04:50,18645,18650,804,18648,18650,585
8/12/2024 2:04:55,8/12/2024 2:05:05,18645,18640,45,18646,18645,452
8/12/2024 2:05:10,8/12/2024 2:08:30,18640,18635,365,18642,18640,449
8/12/2024 2:05:10,8/12/2024 2:08:30,18635,18630,0,18639,18640,446
8/12/2024 2:08:35,8/12/2024 2:31:05,18630,18625,1246,18636,18635,444
8/12/2024 2:31:10,8/12/2024 2:33:00,18630,18635,139,18633,18635,577
8/12/2024 2:33:05,8/12/2024 2:37:50,18630,18625,295,18630,18630,444
8/12/2024 2:37:55,8/12/2024 2:38:40,18625,18620,63,18627,18625,441
8/12/2024 2:38:45,8/12/2024 2:46:00,18620,18615,528,18624,18625,438
8/12/2024 2:46:05,8/12/2024 2:47:15,18620,18625,77,18624,18625,572
8/12/2024 2:47:20,8/12/2024 2:51:35,18625,18630,235,18623,18625,574
8/12/2024 2:51:45,8/12/2024 2:58:55,18625,18620,333,18622,18620,441
8/12/2024 2:59:05,8/12/2024 3:00:05,18625,18630,81,18624,18625,574
8/12/2024 3:00:10,8/12/2024 3:03:15,18625,18620,370,18625,18625,441
8/12/2024 3:03:20,8/12/2024 3:03:20,18625,18630,33,18626,18630,574
8/12/2024 3:03:25,8/12/2024 3:04:05,18630,18635,227,18627,18630,577
8/12/2024 3:04:10,8/12/2024 3:07:10,18635,18640,462,18631,18630,580
8/12/2024 3:07:15,8/12/2024 3:11:35,18640,18645,386,18634,18635,582
8/12/2024 3:11:40,8/12/2024 3:13:50,18645,18650,301,18640,18640,585
8/12/2024 3:14:00,8/12/2024 3:14:35,18645,18640,131,18642,18640,452
8/12/2024 3:14:40,8/12/2024 3:15:20,18640,18635,77,18642,18640,449
8/12/2024 3:15:25,8/12/2024 3:15:30,18635,18630,62,18640,18640,446
8/12/2024 3:15:35,8/12/2024 3:16:05,18630,18625,131,18636,18635,444
8/12/2024 3:16:10,8/12/2024 3:16:20,18625,18620,69,18630,18630,441
8/12/2024 3:16:25,8/12/2024 3:16:25,18620,18615,33,18625,18625,438
8/12/2024 3:16:30,8/12/2024 3:22:50,18615,18610,859,18620,18620,436
8/12/2024 3:22:55,8/12/2024 3:25:35,18615,18620,218,18618,18620,569
8/12/2024 3:25:40,8/12/2024 3:26:05,18620,18625,100,18618,18620,572
8/12/2024 3:26:10,8/12/2024 3:26:35,18625,18630,262,18620,18620,574
8/12/2024 3:26:10,8/12/2024 3:26:35,18630,18635,0,18624,18625,577
8/12/2024 3:26:40,8/12/2024 3:29:30,18635,18640,260,18630,18630,580
8/12/2024 3:29:35,8/12/2024 3:30:50,18640,18645,210,18635,18635,582
8/12/2024 3:30:55,8/12/2024 3:35:40,18640,18635,404,18637,18635,449
8/12/2024 3:35:45,8/12/2024 3:36:30,18640,18645,373,18640,18640,582
8/12/2024 3:36:35,8/12/2024 3:38:00,18640,18635,83,18640,18640,449
8/12/2024 3:38:05,8/12/2024 3:39:45,18640,18645,201,18641,18645,582
8/12/2024 3:39:50,8/12/2024 3:40:00,18645,18650,27,18642,18645,585
8/12/2024 3:40:05,8/12/2024 3:40:15,18650,18655,136,18646,18645,588
8/12/2024 3:40:20,8/12/2024 3:40:30,18655,18660,27,18649,18650,590
8/12/2024 3:40:35,8/12/2024 3:41:00,18660,18665,207,18655,18655,593
8/12/2024 3:40:35,8/12/2024 3:41:00,18665,18670,0,18660,18660,596
8/12/2024 3:41:05,8/12/2024 3:41:55,18665,18660,114,18662,18660,462
8/12/2024 3:42:00,8/12/2024 3:46:40,18660,18655,295,18662,18660,460
8/12/2024 3:46:55,8/12/2024 3:51:05,18660,18665,322,18663,18665,593
8/12/2024 3:51:10,8/12/2024 3:51:10,18665,18670,3,18664,18665,596
8/12/2024 3:51:15,8/12/2024 3:56:20,18670,18675,1124,18665,18665,598
8/12/2024 3:51:15,8/12/2024 3:56:20,18675,18680,0,18669,18670,601
8/12/2024 3:51:15,8/12/2024 3:56:20,18680,18685,0,18675,18675,604
8/12/2024 3:56:25,8/12/2024 3:58:35,18680,18675,184,18677,18675,470
8/12/2024 3:58:40,8/12/2024 3:59:35,18675,18670,113,18677,18675,468
8/12/2024 3:59:40,8/12/2024 4:03:05,18675,18680,474,18678,18680,601
8/12/2024 4:03:10,8/12/2024 4:04:15,18675,18670,205,18676,18675,468
8/12/2024 4:04:20,8/12/2024 4:06:20,18675,18680,135,18675,18675,601
8/12/2024 4:06:25,8/12/2024 4:10:45,18680,18685,350,18677,18680,604
8/12/2024 4:10:55,8/12/2024 4:16:15,18680,18675,471,18678,18680,470
8/12/2024 4:16:20,8/12/2024 4:25:10,18675,18670,567,18676,18675,468
8/12/2024 4:25:15,8/12/2024 4:31:20,18675,18680,602,18678,18680,601
8/12/2024 4:31:25,8/12/2024 4:36:45,18675,18670,326,18676,18675,468
8/12/2024 4:36:50,8/12/2024 4:37:00,18670,18665,54,18672,18670,465
8/12/2024 4:37:05,8/12/2024 4:38:05,18665,18660,184,18669,18670,462
8/12/2024 4:38:10,8/12/2024 4:46:50,18660,18655,618,18666,18665,460
8/12/2024 4:46:55,8/12/2024 4:50:55,18655,18650,277,18660,18660,457
8/12/2024 4:51:00,8/12/2024 4:55:10,18650,18645,336,18655,18655,454
8/12/2024 4:55:15,8/12/2024 4:58:40,18645,18640,173,18650,18650,452
8/12/2024 4:58:45,8/12/2024 4:59:40,18640,18635,140,18645,18645,449
8/12/2024 4:59:45,8/12/2024 5:03:45,18635,18630,307,18640,18640,446
8/12/2024 5:04:00,8/12/2024 5:13:45,18635,18640,508,18638,18640,580
8/12/2024 5:13:50,8/12/2024 5:17:10,18640,18645,281,18638,18640,582
8/12/2024 5:17:15,8/12/2024 5:20:15,18645,18650,216,18640,18640,585
8/12/2024 5:20:20,8/12/2024 5:27:10,18650,18655,347,18644,18645,588
8/12/2024 5:27:15,8/12/2024 5:27:35,18650,18645,61,18647,18645,454
8/12/2024 5:27:40,8/12/2024 5:38:35,18645,18640,394,18647,18645,452
8/12/2024 5:38:40,8/12/2024 5:39:15,18645,18650,123,18648,18650,585
8/12/2024 5:39:20,8/12/2024 5:40:00,18650,18655,119,18649,18650,588
