Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total,Moving Average,Median,Linear Regression
8/4/2024 21:31:45,8/4/2024 21:32:10,18120,18115,97,18120,18120,310
8/4/2024 21:32:15,8/4/2024 21:33:15,18120,18125,141,18122,18120,319
8/4/2024 21:33:20,8/4/2024 21:34:10,18120,18115,182,18121,18120,310
8/4/2024 21:34:15,8/4/2024 21:35:20,18120,18130,261,18121,18120,323
8/4/2024 21:35:25,8/4/2024 21:38:05,18125,18120,696,18121,18120,311
8/4/2024 21:38:10,8/4/2024 21:38:10,18120,18110,179,18120,18120,305
8/4/2024 21:38:15,8/4/2024 21:39:00,18110,18105,201,18116,18115,306
8/4/2024 21:39:05,8/4/2024 21:39:05,18110,18115,25,18116,18115,315
8/4/2024 21:39:10,8/4/2024 21:39:15,18115,18120,68,18114,18115,317
8/4/2024 21:39:20,8/4/2024 21:39:20,18120,18125,29,18115,18115,319
8/4/2024 21:39:25,8/4/2024 21:39:25,18125,18130,20,18119,18120,320
8/4/2024 21:39:30,8/4/2024 21:39:30,18130,18135,38,18125,18125,322
8/4/2024 21:39:35,8/4/2024 21:39:55,18130,18125,119,18127,18125,313
8/4/2024 21:40:00,8/4/2024 21:40:20,18130,18135,183,18130,18130,322
8/4/2024 21:40:25,8/4/2024 21:40:50,18135,18140,128,18133,18135,324
8/4/2024 21:40:55,8/4/2024 21:41:35,18140,18145,246,18136,18135,325
8/4/2024 21:41:40,8/4/2024 21:43:05,18140,18135,265,18136,18135,317
8/4/2024 21:43:10,8/4/2024 21:43:40,18135,18125,128,18136,18135,310
8/4/2024 21:43:45,8/4/2024 21:43:45,18125,18115,45,18132,18135,307
8/4/2024 21:43:50,8/4/2024 21:43:55,18115,18110,69,18126,18125,308
8/4/2024 21:44:00,8/4/2024 21:44:45,18110,18105,126,18118,18115,306
8/4/2024 21:44:50,8/4/2024 21:44:50,18105,18100,27,18111,18110,305
8/4/2024 21:44:55,8/4/2024 21:44:55,18100,18095,60,18105,18105,303
8/4/2024 21:45:00,8/4/2024 21:45:20,18100,18110,176,18104,18105,316
8/4/2024 21:45:25,8/4/2024 21:46:45,18110,18115,240,18105,18105,315
8/4/2024 21:46:50,8/4/2024 21:47:00,18115,18120,50,18108,18110,317
8/4/2024 21:47:05,8/4/2024 21:47:50,18120,18125,156,18113,18115,319
8/4/2024 21:47:55,8/4/2024 21:47:55,18120,18115,34,18117,18115,310
8/4/2024 21:48:00,8/4/2024 21:48:35,18115,18105,197,18116,18115,304
8/4/2024 21:48:40,8/4/2024 21:49:15,18110,18115,144,18116,18115,315
8/4/2024 21:49:20,8/4/2024 21:51:05,18110,18105,380,18113,18115,306
8/4/2024 21:51:10,8/4/2024 21:51:35,18105,18095,84,18107,18105,300
8/4/2024 21:51:40,8/4/2024 21:51:55,18095,18090,229,18102,18105,301
8/4/2024 21:52:00,8/4/2024 21:52:10,18095,18100,35,18101,18100,310
8/4/2024 21:52:15,8/4/2024 21:52:30,18100,18105,65,18099,18100,312
