Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
03/06/2024 10:34:30,03/06/2024 10:49:00,18540,18550,23646,18534,18540
03/06/2024 10:49:30,03/06/2024 10:50:00,18550,18560,1743,18542,18540
03/06/2024 10:50:30,03/06/2024 10:50:30,18560,18570,1659,18548,18550
03/06/2024 10:51:00,03/06/2024 10:58:30,18570,18580,11877,18560,18560
03/06/2024 10:59:00,03/06/2024 11:00:30,18580,18590,5800,18570,18570
03/06/2024 11:01:00,03/06/2024 11:01:30,18590,18600,2096,18580,18580
03/06/2024 11:02:00,03/06/2024 11:32:30,18600,18610,38084,18590,18590
03/06/2024 11:33:00,03/06/2024 11:33:00,18600,18590,685,18594,18590
03/06/2024 11:33:30,03/06/2024 11:36:00,18590,18580,6409,18594,18590
03/06/2024 11:36:30,03/06/2024 11:42:30,18590,18600,6088,18596,18600
03/06/2024 11:43:00,03/06/2024 11:50:30,18600,18610,7137,18598,18600
03/06/2024 11:51:00,03/06/2024 11:54:30,18610,18620,8342,18600,18600
03/06/2024 11:55:00,03/06/2024 11:59:00,18620,18630,7529,18608,18610
03/06/2024 11:59:30,03/06/2024 12:05:00,18630,18640,7667,18620,18620
03/06/2024 12:05:30,03/06/2024 12:10:30,18640,18650,6955,18630,18630
03/06/2024 12:11:00,03/06/2024 12:12:00,18650,18660,3141,18640,18640
03/06/2024 12:12:30,03/06/2024 12:31:30,18660,18670,17213,18650,18650
03/06/2024 12:32:00,03/06/2024 12:40:00,18670,18680,9278,18660,18660
03/06/2024 12:40:30,03/06/2024 12:45:30,18670,18660,4244,18664,18660
03/06/2024 12:46:00,03/06/2024 12:46:00,18660,18650,874,18664,18660
03/06/2024 12:46:30,03/06/2024 12:55:00,18650,18640,8268,18660,18660
03/06/2024 12:55:30,03/06/2024 13:15:00,18640,18630,13459,18652,18650
03/06/2024 13:15:30,03/06/2024 13:22:30,18640,18650,7013,18646,18650
03/06/2024 13:23:00,03/06/2024 13:33:00,18650,18660,7842,18646,18650
03/06/2024 13:33:30,03/06/2024 13:33:30,18620,18610,3996,18638,18640
03/06/2024 13:34:00,03/06/2024 13:35:00,18610,18600,7743,18630,18630
03/06/2024 13:35:30,03/06/2024 13:36:00,18600,18590,3271,18622,18610
03/06/2024 13:36:30,03/06/2024 13:37:00,18590,18580,3253,18608,18600
03/06/2024 13:37:30,03/06/2024 13:39:00,18580,18570,6691,18590,18590
03/06/2024 13:39:30,03/06/2024 13:39:30,18580,18590,1561,18586,18590
03/06/2024 13:40:00,03/06/2024 13:40:00,18590,18600,1506,18586,18590
03/06/2024 13:40:30,03/06/2024 13:44:30,18610,18620,8971,18592,18590
03/06/2024 13:45:00,03/06/2024 13:47:00,18620,18630,4895,18602,18600
03/06/2024 13:47:30,03/06/2024 13:48:30,18590,18580,5518,18604,18600
03/06/2024 13:49:00,03/06/2024 13:56:30,18570,18560,21072,18598,18600
03/06/2024 13:57:00,03/06/2024 13:59:00,18570,18580,3974,18594,18580
