Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
2/1/2024 15:05,2/1/2024 15:40,17940,17950,27611,17930,17930
2/1/2024 15:41,2/1/2024 15:49,17950,17960,7915,17940,17940
2/1/2024 15:50,2/1/2024 15:50,17950,17940,1026,17944,17940
2/1/2024 15:51,2/1/2024 15:52,17940,17930,3359,17944,17940
2/1/2024 15:53,2/1/2024 15:58,17930,17920,8905,17940,17940
2/1/2024 15:59,2/1/2024 15:59,17930,17940,1624,17938,17940
2/1/2024 16:00,2/1/2024 16:01,17940,17950,10486,17936,17940
2/1/2024 16:02,2/1/2024 16:05,17960,17970,7172,17942,17940
2/1/2024 16:06,2/1/2024 16:06,17990,18000,4341,17956,17950
2/1/2024 16:07,2/1/2024 16:07,18000,18010,2197,17974,17970
2/1/2024 16:08,2/1/2024 16:11,18020,18030,8159,17992,18000
2/1/2024 16:12,2/1/2024 16:12,18030,18040,789,18010,18010
2/1/2024 16:13,2/1/2024 16:15,18040,18050,4282,18026,18030
2/1/2024 16:16,2/1/2024 16:16,18050,18060,1201,18038,18040
2/1/2024 16:17,2/1/2024 16:28,18060,18070,7526,18050,18050
2/1/2024 16:29,2/1/2024 16:29,18070,18080,288,18060,18060
2/1/2024 16:30,2/1/2024 16:39,18080,18090,10704,18070,18070
2/1/2024 16:40,2/1/2024 16:41,18090,18100,1332,18080,18080
2/1/2024 16:42,2/1/2024 16:49,18100,18110,4178,18090,18090
2/1/2024 16:50,2/1/2024 16:50,18120,18130,955,18102,18100
2/1/2024 16:51,2/1/2024 17:00,18130,18140,4604,18114,18110
2/1/2024 18:01,2/1/2024 18:06,18120,18110,2885,18118,18110
2/1/2024 18:07,2/1/2024 20:09,18110,18100,11732,18118,18110
2/1/2024 20:10,2/1/2024 20:34,18110,18120,2284,18120,18120
2/1/2024 20:35,2/2/2024 1:15,18120,18130,14505,18120,18120
2/2/2024 1:16,2/2/2024 3:01,18120,18110,8861,18114,18110
2/2/2024 3:02,2/2/2024 3:38,18110,18100,5589,18112,18110
2/2/2024 3:39,2/2/2024 3:51,18110,18120,1913,18116,18120
2/2/2024 3:52,2/2/2024 4:03,18120,18130,2503,18118,18120
2/2/2024 4:04,2/2/2024 4:38,18130,18140,6598,18120,18120
2/2/2024 4:39,2/2/2024 7:24,18130,18120,18768,18122,18120
2/2/2024 7:25,2/2/2024 7:27,18130,18140,1190,18130,18130
2/2/2024 7:28,2/2/2024 7:52,18140,18150,4433,18136,18140
2/2/2024 7:53,2/2/2024 8:25,18140,18130,8249,18136,18140
2/2/2024 8:26,2/2/2024 8:30,18130,18120,1698,18132,18130
2/2/2024 8:31,2/2/2024 8:36,18050,18040,16177,18116,18130
2/2/2024 8:37,2/2/2024 8:40,18040,18030,5414,18094,18120
2/2/2024 8:41,2/2/2024 8:41,18040,18050,1405,18074,18050
2/2/2024 8:42,2/2/2024 8:43,18050,18060,3169,18060,18050
2/2/2024 8:44,2/2/2024 8:47,18060,18070,4437,18050,18050
2/2/2024 8:48,2/2/2024 8:49,18060,18050,1727,18052,18050
2/2/2024 8:50,2/2/2024 8:54,18050,18040,3553,18054,18050
2/2/2024 8:55,2/2/2024 8:56,18040,18030,2396,18050,18050
2/2/2024 8:57,2/2/2024 8:57,18020,18010,2443,18040,18040
2/2/2024 8:58,2/2/2024 9:06,18010,18000,9738,18026,18030
2/2/2024 9:07,2/2/2024 9:24,18010,18020,12055,18020,18020
2/2/2024 9:25,2/2/2024 9:32,18010,18000,16152,18012,18010
2/2/2024 9:33,2/2/2024 9:34,18000,17990,8981,18004,18000
2/2/2024 9:35,2/2/2024 9:35,18010,18020,4469,18006,18000
2/2/2024 9:36,2/2/2024 9:36,18020,18030,4320,18012,18020
2/2/2024 9:37,2/2/2024 9:37,18030,18040,3399,18016,18020
2/2/2024 9:38,2/2/2024 9:38,18040,18050,4378,18026,18030
2/2/2024 9:39,2/2/2024 9:42,18050,18060,13705,18040,18040
2/2/2024 9:43,2/2/2024 9:44,18060,18070,6477,18050,18050
2/2/2024 9:45,2/2/2024 9:45,18070,18080,3049,18060,18060
2/2/2024 9:46,2/2/2024 9:46,18090,18100,5725,18072,18070
2/2/2024 9:47,2/2/2024 9:47,18100,18110,3543,18084,18080
2/2/2024 9:48,2/2/2024 9:49,18110,18120,7381,18096,18100
2/2/2024 9:50,2/2/2024 9:50,18110,18100,3610,18102,18100
2/2/2024 9:51,2/2/2024 9:53,18100,18090,9413,18104,18100
2/2/2024 9:54,2/2/2024 9:56,18090,18080,6554,18100,18100
2/2/2024 9:57,2/2/2024 9:57,18090,18100,2989,18098,18100
2/2/2024 9:58,2/2/2024 10:02,18100,18110,8823,18096,18100
2/2/2024 10:03,2/2/2024 10:04,18110,18120,4392,18100,18100
2/2/2024 10:05,2/2/2024 10:09,18110,18100,9634,18102,18100
2/2/2024 10:10,2/2/2024 10:16,18100,18090,14184,18104,18100
2/2/2024 10:17,2/2/2024 10:24,18100,18110,13961,18106,18110
2/2/2024 10:25,2/2/2024 10:26,18110,18120,5663,18108,18110
2/2/2024 10:27,2/2/2024 10:31,18110,18100,9620,18104,18100
2/2/2024 10:32,2/2/2024 10:32,18090,18080,3237,18100,18100
2/2/2024 10:33,2/2/2024 10:34,18080,18070,5293,18096,18100
2/2/2024 10:35,2/2/2024 10:38,18080,18090,6905,18092,18090
2/2/2024 10:39,2/2/2024 10:39,18090,18100,2703,18088,18090
2/2/2024 10:40,2/2/2024 10:40,18110,18120,2676,18092,18090
2/2/2024 10:41,2/2/2024 10:42,18120,18130,5950,18102,18100
2/2/2024 10:43,2/2/2024 10:43,18140,18150,3288,18118,18120
2/2/2024 10:44,2/2/2024 10:57,18150,18160,24553,18132,18130
2/2/2024 10:58,2/2/2024 11:01,18160,18170,5999,18146,18150
2/2/2024 11:02,2/2/2024 11:02,18150,18140,2296,18150,18150
2/2/2024 11:03,2/2/2024 11:10,18140,18130,11417,18150,18150
2/2/2024 11:11,2/2/2024 11:12,18140,18150,1968,18150,18150
2/2/2024 11:13,2/2/2024 11:28,18150,18160,17027,18150,18150
2/2/2024 11:29,2/2/2024 11:29,18160,18170,1305,18150,18150
2/2/2024 11:30,2/2/2024 11:30,18170,18180,3001,18158,18160
2/2/2024 11:31,2/2/2024 11:39,18180,18190,11760,18170,18170
2/2/2024 11:40,2/2/2024 11:45,18190,18200,6441,18180,18180
2/2/2024 11:46,2/2/2024 11:51,18200,18210,7154,18190,18190
2/2/2024 11:52,2/2/2024 12:19,18210,18220,27450,18200,18200
2/2/2024 12:20,2/2/2024 12:28,18220,18230,8445,18210,18210
2/2/2024 12:29,2/2/2024 12:31,18240,18250,7047,18222,18220
2/2/2024 12:32,2/2/2024 12:43,18250,18260,11008,18234,18230
2/2/2024 12:44,2/2/2024 12:44,18250,18240,3080,18240,18240
2/2/2024 12:45,2/2/2024 12:45,18210,18200,5755,18236,18240
2/2/2024 12:46,2/2/2024 12:51,18200,18190,16769,18228,18240
2/2/2024 12:52,2/2/2024 12:58,18190,18180,8443,18214,18200
2/2/2024 12:59,2/2/2024 12:59,18190,18200,1128,18202,18200
2/2/2024 13:00,2/2/2024 13:01,18210,18220,4389,18198,18200
2/2/2024 13:02,2/2/2024 13:06,18220,18230,6137,18204,18200
2/2/2024 13:07,2/2/2024 13:26,18230,18240,22869,18214,18220
2/2/2024 13:27,2/2/2024 13:45,18220,18210,22684,18220,18220
2/2/2024 13:46,2/2/2024 13:50,18220,18230,5029,18226,18230
2/2/2024 13:51,2/2/2024 14:02,18230,18240,8062,18230,18230
2/2/2024 14:03,2/2/2024 14:11,18240,18250,7776,18234,18240
2/2/2024 14:12,2/2/2024 14:15,18250,18260,4320,18238,18240
2/2/2024 14:16,2/2/2024 14:41,18260,18270,23972,18250,18250
2/2/2024 14:42,2/2/2024 14:55,18270,18280,13472,18260,18260
2/2/2024 14:56,2/2/2024 15:10,18270,18260,11935,18264,18260
2/2/2024 15:11,2/2/2024 15:23,18270,18280,8805,18270,18270
2/2/2024 15:24,2/2/2024 15:27,18260,18250,4884,18268,18270
2/2/2024 15:28,2/2/2024 15:59,18260,18270,39027,18268,18270
2/2/2024 16:00,2/2/2024 16:00,18260,18250,9932,18262,18260
2/2/2024 16:01,2/2/2024 16:01,18240,18230,6177,18256,18250
2/2/2024 16:02,2/2/2024 16:39,18230,18220,10702,18244,18250
2/2/2024 16:40,2/2/2024 16:57,18220,18210,3006,18236,18230
2/2/2024 16:58,2/2/2024 17:00,18210,18200,697,18222,18220
2/4/2024 18:01,2/4/2024 18:05,18210,18220,1443,18216,18220
2/4/2024 18:06,2/4/2024 19:00,18220,18230,4561,18216,18220
2/4/2024 19:01,2/4/2024 19:07,18220,18210,2895,18214,18210
2/4/2024 19:08,2/4/2024 19:21,18220,18230,2876,18218,18220
2/4/2024 19:22,2/4/2024 19:31,18220,18210,2144,18220,18220
2/4/2024 19:32,2/4/2024 19:45,18210,18200,2003,18216,18210
2/4/2024 19:46,2/4/2024 20:16,18200,18190,4107,18208,18210
2/4/2024 20:17,2/5/2024 0:16,18190,18180,13678,18202,18200
2/5/2024 0:17,2/5/2024 1:09,18190,18200,3777,18196,18200
2/5/2024 1:10,2/5/2024 3:11,18200,18210,10610,18196,18200
2/5/2024 3:12,2/5/2024 3:45,18210,18220,3730,18200,18200
2/5/2024 3:46,2/5/2024 4:23,18220,18230,5525,18208,18210
2/5/2024 4:24,2/5/2024 4:49,18220,18210,3317,18214,18210
