Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Indicator_1
03/05/2024 16:12:30,03/05/2024 16:50:30,18470,18480,7430,18664.23
03/05/2024 16:51:00,03/05/2024 18:15:30,18480,18490,3828,18663.88
03/05/2024 18:16:00,03/05/2024 19:48:30,18480,18470,7023,18663.19
03/05/2024 19:49:00,03/05/2024 21:24:00,18470,18460,6115,18662.57
03/05/2024 21:24:30,03/05/2024 22:51:00,18470,18480,5263,18662.07
03/05/2024 22:51:30,03/06/2024 02:44:30,18480,18490,12065,18661.0
03/06/2024 02:45:00,03/06/2024 02:47:30,18490,18500,1082,18660.91
03/06/2024 02:48:00,03/06/2024 03:03:30,18500,18510,3555,18660.63
03/06/2024 03:04:00,03/06/2024 03:15:00,18510,18520,2051,18660.48
03/06/2024 03:15:30,03/06/2024 03:33:00,18520,18530,2966,18660.28
03/06/2024 03:33:30,03/06/2024 04:03:00,18530,18540,5515,18659.94
03/06/2024 04:03:30,03/06/2024 04:15:00,18540,18550,2679,18659.79
03/06/2024 04:15:30,03/06/2024 04:17:00,18550,18560,1079,18659.73
03/06/2024 04:17:30,03/06/2024 05:09:30,18560,18570,8570,18659.33
03/06/2024 05:10:00,03/06/2024 06:42:30,18570,18580,11234,18658.87
03/06/2024 06:43:00,03/06/2024 06:54:30,18570,18560,1982,18658.78
03/06/2024 06:55:00,03/06/2024 07:08:30,18560,18550,3439,18658.6
03/06/2024 07:09:00,03/06/2024 07:12:30,18560,18570,1809,18658.52
03/06/2024 07:13:00,03/06/2024 08:02:00,18570,18580,9707,18658.12
03/06/2024 08:02:30,03/06/2024 08:20:00,18580,18590,5946,18657.92
03/06/2024 08:20:30,03/06/2024 08:32:30,18590,18600,7877,18657.68
03/06/2024 08:33:00,03/06/2024 08:33:00,18590,18580,672,18657.66
03/06/2024 08:33:30,03/06/2024 08:36:00,18580,18570,2502,18657.55
03/06/2024 08:36:30,03/06/2024 08:50:00,18580,18590,5729,18657.35
03/06/2024 08:50:30,03/06/2024 09:20:30,18590,18600,9997,18657.06
03/06/2024 09:21:00,03/06/2024 09:30:00,18600,18610,5830,18656.92
03/06/2024 09:30:30,03/06/2024 09:35:00,18610,18620,24318,18656.45
03/06/2024 09:35:30,03/06/2024 09:36:30,18610,18600,7623,18656.26
03/06/2024 09:37:00,03/06/2024 09:41:00,18600,18590,13847,18655.85
03/06/2024 09:41:30,03/06/2024 09:47:30,18600,18610,18130,18655.43
03/06/2024 09:48:00,03/06/2024 09:50:30,18600,18590,7001,18655.23
03/06/2024 09:51:00,03/06/2024 09:55:30,18590,18580,12842,18654.8
03/06/2024 09:56:00,03/06/2024 09:57:30,18580,18570,4488,18654.63
03/06/2024 09:58:00,03/06/2024 10:00:00,18570,18560,4272,18654.45
03/06/2024 10:00:30,03/06/2024 10:03:00,18560,18550,9463,18654.01
03/06/2024 10:03:30,03/06/2024 10:03:30,18550,18540,968,18653.96
03/06/2024 10:04:00,03/06/2024 10:04:30,18540,18530,3879,18653.74
03/06/2024 10:05:00,03/06/2024 10:05:30,18520,18510,5293,18653.4
03/06/2024 10:06:00,03/06/2024 10:07:00,18510,18500,5227,18653.04
03/06/2024 10:07:30,03/06/2024 10:08:00,18490,18480,4323,18652.71
03/06/2024 10:08:30,03/06/2024 10:08:30,18490,18500,2457,18652.53
03/06/2024 10:09:00,03/06/2024 10:15:30,18500,18510,18190,18651.33
03/06/2024 10:16:00,03/06/2024 10:16:00,18510,18520,1844,18651.22
03/06/2024 10:16:30,03/06/2024 10:26:00,18530,18540,19431,18650.22
03/06/2024 10:26:30,03/06/2024 10:33:30,18530,18520,15728,18649.34
03/06/2024 10:34:00,03/06/2024 10:34:00,18530,18540,1077,18649.28
03/06/2024 10:34:30,03/06/2024 10:49:00,18540,18550,23646,18648.22
03/06/2024 10:49:30,03/06/2024 10:50:00,18550,18560,1743,18648.14
03/06/2024 10:50:30,03/06/2024 10:50:30,18560,18570,1659,18648.09
03/06/2024 10:51:00,03/06/2024 10:58:30,18570,18580,11877,18647.71
03/06/2024 10:59:00,03/06/2024 11:00:30,18580,18590,5800,18647.56
03/06/2024 11:01:00,03/06/2024 11:01:30,18590,18600,2096,18647.51
03/06/2024 11:02:00,03/06/2024 11:32:30,18600,18610,38084,18646.85
03/06/2024 11:33:00,03/06/2024 11:33:00,18600,18590,685,18646.83
03/06/2024 11:33:30,03/06/2024 11:36:00,18590,18580,6409,18646.66
03/06/2024 11:36:30,03/06/2024 11:42:30,18590,18600,6088,18646.53
03/06/2024 11:43:00,03/06/2024 11:50:30,18600,18610,7137,18646.41
03/06/2024 11:51:00,03/06/2024 11:54:30,18610,18620,8342,18646.3
03/06/2024 11:55:00,03/06/2024 11:59:00,18620,18630,7529,18646.24
03/06/2024 11:59:30,03/06/2024 12:05:00,18630,18640,7667,18646.21
03/06/2024 12:05:30,03/06/2024 12:10:30,18640,18650,6955,18646.21
03/06/2024 12:11:00,03/06/2024 12:12:00,18650,18660,3141,18646.22
03/06/2024 12:12:30,03/06/2024 12:31:30,18660,18670,17213,18646.37
03/06/2024 12:32:00,03/06/2024 12:40:00,18670,18680,9278,18646.49
03/06/2024 12:40:30,03/06/2024 12:45:30,18670,18660,4244,18646.52
